"","feature_name","p_value","is_cat"
"3796","nx079rer","0.0281919488734066","TRUE"
"3797","nx081rer","4.25285341679864e-08","TRUE"
"3798","nx083rer","0.0236072771913099","TRUE"
"3799","nx085rer","6.94638092617767e-06","TRUE"
"3800","nx087rer","0.0786326529760134","TRUE"
"3801","nx089rer","4.004861725206e-07","TRUE"
"3802","nx090rer","8.44541501803736e-06","TRUE"
"3803","nx091rer","0.872784587898707","TRUE"
"3804","nx092rer","0.0739862538264063","TRUE"
"3805","nx093rer","0.154418302474773","TRUE"
"3806","nx094rer","0.290360313191548","TRUE"
"3807","nx095rer","0.666091912842422","TRUE"
"3808","nx096rer","0.913670186335703","TRUE"
"3809","nx097rer","0.00846376801521791","TRUE"
"3810","nx098rer","0.0403658792951437","TRUE"
"3811","nx099rer","0.511592056634382","FALSE"
"3812","nx100rer","0.163023795181102","TRUE"
"3813","nx101rer","0.357891797217017","TRUE"
"3814","nx135rer","0.0970368447418682","TRUE"
"3815","nx136rer","0.365966761055315","TRUE"
"3816","nx141rer","2.32083793580078e-09","FALSE"
"3817","nx143rer","0.174659640584408","FALSE"
"3818","z_mn119rer","2.46637347287994e-23","TRUE"
"3819","z_mn120rer","2.17045706866338e-10","FALSE"
"3820","z_mn122rer","2.22138806460334e-19","TRUE"
"3821","z_mn123rer","7.53616578280902e-05","TRUE"
"3822","z_mn124rer","0.000277590691086629","FALSE"
"3823","z_mn125rer","1.34753543556779e-19","TRUE"
"3824","z_mn146rec","2.64910663587759e-10","TRUE"
"3825","z_mn147rec","2.25120406738993e-10","FALSE"
"3826","z_mn148rec","4.99710070468882e-05","FALSE"
"3827","z_mn149rec","9.79410967345612e-12","TRUE"
"3828","z_mn152rec","2.63852036911752e-09","TRUE"
"3829","z_mn153rec","0.67435840652484","FALSE"
"3830","z_mn154rec","0.636669110761036","FALSE"
"3831","z_mn155rec","0.941281705898734","TRUE"
"3832","z_mn158rec","0.655712022733722","TRUE"
"3833","z_mn159rec","0.509816971133778","TRUE"
"3834","z_mn160rec","0.610191148677185","TRUE"
"3835","z_mn166rer","4.0546031581128e-15","TRUE"
"3836","z_mn167rer","1.67996169326897e-06","TRUE"
"3837","z_mn168rer","9.29705009526639e-12","TRUE"
"3838","z_mn169rer","1.08669796487662e-05","TRUE"
"3839","z_mn170rer","1.01381656484742e-12","TRUE"
"3840","z_mn171rer","1.59781972729916e-16","TRUE"
"3841","z_mn173rer","3.07140597452387e-16","TRUE"
"3842","z_mn174rer","1.12235037510465e-16","TRUE"
"3843","z_mn175rer","9.13129188577207e-17","TRUE"
"3844","z_mn176rer","5.90568690315059e-06","TRUE"
"3845","mn118rer","1.73023488246088e-13","TRUE"
"3846","mn121rer","2.85239990407524e-14","TRUE"
"3847","mn126rec","1.25790485189075e-18","FALSE"
"3848","mn127rer","5.43952732889724e-05","TRUE"
"3849","mn128rer","2.19657333548049e-05","TRUE"
"3850","mn129rer","0.162739208439134","FALSE"
"3851","mn130rer","4.61215293704042e-06","FALSE"
"3852","mn131rec","0.00173242750760734","FALSE"
"3853","mn132rer","0.000154536312999951","TRUE"
"3854","mn133rer","0.000327064612381956","FALSE"
"3855","mn134rer","0.542224954981741","FALSE"
"3856","mn135rec","0.934020934903041","FALSE"
"3857","mn136rer","3.5165759319297e-05","TRUE"
"3858","mn137rec","0.982634964299469","TRUE"
"3859","mn138rer","0.24155735486083","FALSE"
"3860","mn139rer","0.402580935056805","TRUE"
"3861","mn140rec","0.539253609578594","TRUE"
"3862","mn141rer","0.000110769215638528","TRUE"
"3863","mn142rec","0.0278457393704376","TRUE"
"3864","mn143rer","0.00973763019395715","FALSE"
"3865","mn144rer","0.129617149541376","TRUE"
"3866","mn145rec","0.499204396743217","TRUE"
"3867","mn150rec","1.24533716675114e-05","TRUE"
"3868","mn151rec","0.637506270045383","FALSE"
"3869","mn156rec","0.944007881623209","TRUE"
"3870","mn157rec","0.999199305421858","TRUE"
"3871","mn162rec","0.389178614241087","TRUE"
"3872","mn164rec","4.98070223066921e-14","TRUE"
"3873","mn165rer","4.61039592133555e-15","TRUE"
"3874","mn172rer","5.79764220296243e-15","TRUE"
"3875","mn177re","0.0835035396907299","TRUE"
"3876","mn178re","0.0148965233255647","TRUE"
"3877","mn179re","0.0267746280181808","TRUE"
"3878","mn180re","0.0117682960784033","FALSE"
"3879","mn181re","0.0131479099405573","FALSE"
"3880","mn182re","0.0214121420443124","FALSE"
"3881","nn001rer","2.9091663735118e-10","FALSE"
"3882","nn002rer","1.28380873540552e-08","TRUE"
"3883","nn003rer","3.7436300549403e-12","TRUE"
"3884","nn004rer","4.99746104656487e-11","TRUE"
"3885","nn005rer","0.000412652728064765","FALSE"
"3886","nn006rer","2.59738218622545e-05","TRUE"
"3887","nn007rer","3.09320665267669e-05","FALSE"
"3888","nn009rer","1.30586437599717e-12","TRUE"
"3889","nn011rer","2.81178703279564e-08","TRUE"
"3890","nn012rer","5.82008627547278e-09","TRUE"
"3891","nn013rer","8.90017370878789e-09","TRUE"
"3892","nn014rer","1.81719600618426e-08","TRUE"
"3893","nn015rer","0.181693131765514","FALSE"
"3894","nn019rer","0.232134564710147","TRUE"
"3895","nn020rer","0.00244109405174642","TRUE"
"3896","nn021rer","0.373384190923402","TRUE"
"3897","nn022rer","0.121701218838402","TRUE"
"3898","nn023rer","0.220271357660708","TRUE"
"3899","nn024rer","0.245909485732805","TRUE"
"3900","nn025rer","0.0547655159682012","TRUE"
"3901","nn026rer","0.28078025809937","TRUE"
"3902","nn027rer","0.000766350755325394","TRUE"
"3903","nn028rer","0.00411771898505927","TRUE"
"3904","nn029rer","0.00111976467908723","TRUE"
"3905","nn030rer","0.691463894900873","TRUE"
"3906","nn031rer","0.549219188768711","TRUE"
"3907","nn032rer","1.03831278323702e-09","TRUE"
"3908","nn033rer","1.92650941346516e-09","TRUE"
"3909","nn034rer","8.71781385603316e-08","TRUE"
"3910","nn035rer","3.02635746946741e-05","FALSE"
"3911","nn036rer","0.0123876564789483","FALSE"
"3912","nn037rer","3.49942076862948e-08","TRUE"
"3913","nn038rer","1.05977058847271e-06","TRUE"
"3914","nn039rer","7.3315318921476e-09","TRUE"
"3915","nn040rer","4.09991577454567e-07","TRUE"
"3916","nn041rer","1.26041414139998e-09","TRUE"
"3917","nn042rer","4.15538411049656e-11","TRUE"
"3918","nn043rer","2.01097334819985e-09","TRUE"
"3919","nn044rer","1.08617899012953e-09","TRUE"
"3920","nn045rer","1.81596182620253e-13","TRUE"
"3921","nn046rer","4.08360966501077e-10","TRUE"
"3922","nn048rec","1.41002458489818e-10","TRUE"
"3923","nn071rec","9.02856157412877e-09","TRUE"
"3924","nn076rec","0.381640069789316","TRUE"
"3925","nn079rec","0.910899663291494","TRUE"
"3926","nn081rec","0.797059277795291","TRUE"
"3927","nn082rec","2.04371506325774e-07","TRUE"
"3928","nn083rec","3.7534935762074e-08","FALSE"
"3929","nn084rec","3.08200195918267e-06","TRUE"
"3930","nn085rec","1.34567387770845e-08","TRUE"
"3931","nn086rec","1.134463841044e-07","TRUE"
"3932","nn087rec","1.82048735631156e-05","TRUE"
"3933","nn088rec","8.63871853093743e-06","TRUE"
"3934","nn089rec","8.83787373619276e-07","TRUE"
"3935","nn090rec","4.10915620811498e-07","TRUE"
"3936","nn091rec","1.47231567008564e-06","TRUE"
"3937","nn092rec","3.33995417800819e-07","TRUE"
"3938","nn093rec","0.467524828622026","TRUE"
"3939","nn094rec","0.733477264302118","TRUE"
"3940","nn095rec","4.05331308770011e-08","TRUE"
"3941","nn096rec","0.415705698332899","TRUE"
"3942","nn097rec","0.225720394644717","TRUE"
"3943","nn098rec","0.655026231507374","TRUE"
"3944","nn099rec","0.54338303070681","TRUE"
"3945","nn100rec","0.908521965024509","TRUE"
"3946","nn101rec","0.115449785070127","TRUE"
"3947","nn102rec","0.255977679959111","TRUE"
"3948","nn103rec","0.239081647463977","TRUE"
"3949","nn104rec","0.813370838118793","TRUE"
"3950","nn105rec","0.507245423451057","TRUE"
"3951","nn106rec","0.887037622587159","TRUE"
"3952","nn107rec","0.699842712334771","TRUE"
"3953","nn108rer","0.884493076649021","TRUE"
"3954","nn109rer","2.68077620366674e-12","TRUE"
"3955","nn110rer","0.000287744731023598","FALSE"
"3956","nn111rer","2.44893009480147e-12","TRUE"
"3957","nn112rer","5.66076284781446e-11","TRUE"
"3958","nn113rer","9.88897472300633e-10","TRUE"
"3959","nn114rer","1.16048399549226e-09","TRUE"
"3960","nn115rer","2.15808551693242e-08","TRUE"
"3961","nn116rer","1.40060977929242e-11","TRUE"
"3962","nn117rer","9.98644625820766e-14","TRUE"
"3963","nn118rer","0.342780985073113","FALSE"
"3964","nn119rer","0.856670585595531","TRUE"
"3965","nn123rer","1.18146093759317e-10","TRUE"
"3966","nn124rer","7.16468498953706e-11","TRUE"
"3967","z_mh001rec","0.0201765451860925","FALSE"
"3968","z_mh001rei","0.0364457475928315","FALSE"
"3969","z_mh002re","0.63215448987202","TRUE"
"3970","z_mh003rer","0.406666725904735","TRUE"
"3971","z_mh004rer","0.477345608216324","TRUE"
"3972","z_mh005rer","8.39190899212178e-11","TRUE"
"3973","z_mh006rer","0.0489684641409179","TRUE"
"3974","z_mh007rer","0.887471909902206","TRUE"
"3975","z_mh008rer","0.520254208614708","TRUE"
"3976","z_mh009rec","5.27282349960549e-05","FALSE"
"3977","z_mh009rei","0.000217770254922455","FALSE"
"3978","z_mh010re","0.918373403345084","TRUE"
"3979","z_mh011rer","0.0553863999488467","TRUE"
"3980","z_mh012rer","4.012967163004e-05","TRUE"
"3981","z_mh013rer","0.172968128830239","TRUE"
"3982","z_mh014rer","4.75481092762045e-05","TRUE"
"3983","z_mh015rer","0.23236057909361","TRUE"
"3984","z_mh016rer","0.00121682780926802","TRUE"
"3985","z_mh017rec","0.00581795246552237","FALSE"
"3986","z_mh017rei","0.00668670942928226","FALSE"
"3987","z_mh018re","0.986436163962418","TRUE"
"3988","z_mh019rer","0.372864364210544","TRUE"
"3989","z_mh020rer","0.110361219068708","TRUE"
"3990","z_mh021rer","0.114636928600143","TRUE"
"3991","z_mh022rer","2.01900206202212e-06","TRUE"
"3992","z_mh023rer","0.698343570154766","TRUE"
"3993","z_mh024rer","0.937044240214254","TRUE"
"3994","z_mh025rec","0.0396841664196102","FALSE"
"3995","z_mh025rei","0.0170254774943808","FALSE"
"3996","z_mh026re","0.887306020892469","TRUE"
"3997","z_mh027rer","0.436621072969281","TRUE"
"3998","z_mh028rer","0.00922649708827199","TRUE"
"3999","z_mh029rer","0.0848854945978053","TRUE"
"4000","z_mh030rer","0.95087097313477","TRUE"
"4001","z_mh031rer","0.490176320140026","TRUE"
"4002","z_mh032rec","0.0161201614643751","FALSE"
"4003","z_mh032rei","0.0282013296530805","FALSE"
"4004","z_mh033re","0.683360983623291","TRUE"
"4005","z_mh034rer","0.279492106468268","TRUE"
"4006","z_mh035rer","0.0209017847101269","TRUE"
"4007","z_mh036rer","0.1058252245404","TRUE"
"4008","z_mh037rer","0.029393293175478","TRUE"
"4009","z_mh038rer","0.0993677850165293","TRUE"
"4010","z_mh039rer","0.77260804809666","TRUE"
"4011","z_mu001rec","2.56481050544792e-18","FALSE"
"4012","z_mu002re","0.537890873409425","FALSE"
"4013","z_mu003rer","2.29383537961498e-09","TRUE"
"4014","z_mu004rer","2.82530371681458e-06","TRUE"
"4015","z_mu005rer","1.00381767861319e-09","TRUE"
"4016","z_mu006rer","4.13986843862483e-10","TRUE"
"4017","z_mu007rer","0.101044574084765","TRUE"
"4018","z_mu008rer","2.10283082687391e-05","TRUE"
"4019","z_mu009rer","4.90065510884578e-08","TRUE"
"4020","z_mu010rer","0.0704646816989933","TRUE"
"4021","z_mu011rer","0.140552411809465","TRUE"
"4022","z_mu012rer","0.0216211947684907","TRUE"
"4023","z_mu013rer","3.16966533938619e-06","TRUE"
"4024","z_mu014rer","0.0278542698048416","TRUE"
"4025","z_mu015rer","2.283739618031e-22","TRUE"
"4026","z_mu016rer","0.00364894896014094","TRUE"
"4027","z_mu017rer","1.69314169000552e-12","TRUE"
"4028","z_mu018rer","2.55947123842425e-08","TRUE"
"4029","z_mu019rer","0.0744936401438822","TRUE"
"4030","z_mu020rer","0.00484280642453008","TRUE"
"4031","z_mu021rer","1.81494831302651e-07","TRUE"
"4032","z_mu022rer","1.1135483003032e-13","TRUE"
"4033","mu023rer","0.0648151684153238","TRUE"
"4034","mu024rer","0.00449016501082713","TRUE"
"4035","mu025rer","0.00151919978471993","TRUE"
"4036","mu026rec","0.000694973275616613","FALSE"
"4037","mu027re","0.627689261589719","TRUE"
"4038","nu023rec","0.00129241416944935","FALSE"
"4039","nu024re","0.305686429333704","TRUE"
"4040","nu025rer","1.06922284048203e-05","TRUE"
"4041","nu026rer","0.0611744110020879","TRUE"
"4042","nu027rer","0.00014759090890352","TRUE"
"4043","nu028rer","0.040710233761029","TRUE"
"4044","nu029rer","0.0188590404462341","TRUE"
"4045","nu030rer","0.000215991713405172","TRUE"
"4046","nu031rer","0.116630112845658","TRUE"
"4047","nu032rer","0.955399367483586","TRUE"
"4048","nua33rec","0.194246017599837","FALSE"
"4049","nub33rec","0.0129222513590629","TRUE"
"4050","nua34rec","0.0202983165925161","FALSE"
"4051","nub34rec","0.0128824631211639","TRUE"
"4052","nu035rer","0.00672201284685891","TRUE"
"4053","nu036rer","0.227510146167831","TRUE"
"4054","nu037rer","0.6249023007657","TRUE"
"4055","nu038rer","0.92995305515737","TRUE"
"4056","nu039rer","0.216731701231652","TRUE"
"4057","nu040rer","0.581600168611191","TRUE"
"4058","nu041rer","0.96366093493435","TRUE"
"4059","nu042rer","0.104545048642151","TRUE"
"4060","nu043rer","0.347623991199697","TRUE"
"4061","nu044rer","0.978291316667371","TRUE"
"4062","nu045rer","0.131404643652838","TRUE"
"4063","nu046rer","0.840866601174876","TRUE"
"4064","nu047rer","0.000512414653356864","TRUE"
"4065","nu048rer","0.726181292609968","TRUE"
"4066","nu049rer","0.697981610434255","TRUE"
"4067","nu050rer","0.265448167710947","TRUE"
"4068","nu051rer","0.0145428602991539","TRUE"
"4069","nu052rer","0.0152814768572596","TRUE"
"4070","nu053rer","0.0176847187267772","TRUE"
"4071","nu054rer","0.000931389993799942","TRUE"
"4072","z_mn001rec","0.0575782036179396","FALSE"
"4073","z_mn001rei","0.0764740491878936","FALSE"
"4074","z_mn002re","0.0220298922618112","TRUE"
"4075","z_mn003rer","0.00313150960597467","TRUE"
"4076","z_mn004rer","0.0219918813650283","TRUE"
"4077","z_mn005rer","0.0154689280863656","TRUE"
"4078","z_mn006rer","0.114621894872928","TRUE"
"4079","z_mn007rer","0.000183443014356308","TRUE"
"4080","z_mn008rer","0.355764481158119","TRUE"
"4081","z_mn009rer","0.570375666469953","TRUE"
"4082","z_mn010rec","1.43120570581918e-09","FALSE"
"4083","z_mn010rei","2.20968895282662e-08","FALSE"
"4084","z_mn011re","0.00298286632100009","TRUE"
"4085","z_mn012rer","0.146797528062648","TRUE"
"4086","z_mn013rer","0.0208758616534089","TRUE"
"4087","z_mn014rer","0.00344531451988947","TRUE"
"4088","z_mn015rer","8.07300577322654e-07","TRUE"
"4089","z_mn016rer","9.11739064695698e-05","TRUE"
"4090","z_mn017rer","0.00841345721462702","TRUE"
"4091","z_mn018rer","0.00160371088235884","TRUE"
"4092","z_mn019rec","2.61305696063463e-13","FALSE"
"4093","z_mn019rei","6.05627905441904e-12","FALSE"
"4094","z_mn020re","0.00637900616773642","TRUE"
"4095","z_mn021rer","8.86966871930958e-13","TRUE"
"4096","z_mn022rer","0.620469424339397","TRUE"
"4097","z_mn023rer","3.34267418575428e-07","TRUE"
"4098","z_mn024rer","0.00182559478289697","TRUE"
"4099","z_mn025rer","8.15828481229767e-05","TRUE"
"4100","z_mn026rer","1.91317478604475e-05","TRUE"
"4101","z_mn027rer","7.87965749073211e-07","TRUE"
"4102","z_mn028rec","9.99454154571873e-11","FALSE"
"4103","z_mn028rei","1.15027687376485e-09","FALSE"
"4104","z_mn029re","0.00270994048488511","TRUE"
"4105","z_mn030rer","1.53695040599729e-07","TRUE"
"4106","z_mn031rer","0.00121176737294837","TRUE"
"4107","z_mn032rer","2.42927495518462e-06","TRUE"
"4108","z_mn033rer","0.00135846371146172","TRUE"
"4109","z_mn034rer","0.252945465804247","TRUE"
"4110","z_mn035rer","0.104275414538822","TRUE"
"4111","z_mn036rer","0.0187806044700866","TRUE"
"4112","z_mn037rec","1.21370597873566e-16","FALSE"
"4113","z_mn037rei","3.54612046023929e-16","FALSE"
"4114","z_mn038re","0.0301439664057285","TRUE"
"4115","z_mn039rer","0.000194638775348655","TRUE"
"4116","z_mn040rer","4.03768702371321e-07","TRUE"
"4117","z_mn041rer","0.000538114538704949","TRUE"
"4118","z_mn042rer","1.26023962527041e-14","TRUE"
"4119","z_mn043rer","0.00045018689874855","TRUE"
"4120","z_mn044rer","1.44926740884878e-10","TRUE"
"4121","z_mn045rer","1.74366038126995e-07","TRUE"
"4122","z_mn046rec","2.44520663582171e-12","FALSE"
"4123","z_mn046rei","6.86930074760638e-12","FALSE"
"4124","z_mn047re","0.0253976895946689","TRUE"
"4125","z_mn048rer","1.45691598991985e-10","TRUE"
"4126","z_mn049rer","0.0474967403130565","TRUE"
"4127","z_mn050rer","0.0174644024327818","TRUE"
"4128","z_mn051rer","1.19041351843374e-07","TRUE"
"4129","z_mn052rer","0.335542411208062","TRUE"
"4130","z_mn053rer","0.00209907253149342","TRUE"
"4131","z_mn054rer","2.28587762162026e-10","TRUE"
"4132","z_mn055rec","0.0166268277742924","FALSE"
"4133","z_mn055rei","0.00885957305117339","FALSE"
"4134","z_mn056re","0.125470760842741","TRUE"
"4135","z_mn057rer","0.361500792761899","TRUE"
"4136","z_mn058rer","0.00162909737753835","TRUE"
"4137","z_mn059rer","0.766378969903009","TRUE"
"4138","z_mn060rer","0.865457013121392","TRUE"
"4139","z_mn061rer","0.290946855446285","TRUE"
"4140","z_mn062rec","0.914562139790923","FALSE"
"4141","z_mn062rei","0.907417645987942","FALSE"
"4142","z_mn063re","0.143584251671675","TRUE"
"4143","z_mn064rer","0.361715776145081","TRUE"
"4144","z_mn065rer","0.813789870791414","TRUE"
"4145","z_mn066rer","5.35788952931168e-06","TRUE"
"4146","z_mn067rer","0.0205841816210658","TRUE"
"4147","z_mn068rer","0.0213538983515958","TRUE"
"4148","z_my001rec","8.59732147108523e-05","FALSE"
"4149","z_my001rei","5.89964956172431e-05","FALSE"
"4150","z_my002re","1.49914207803752e-05","TRUE"
"4151","z_my003rer","8.20902084197873e-05","TRUE"
"4152","z_my004rer","1.79406826067455e-06","TRUE"
"4153","z_my005rer","1.46062318823735e-06","TRUE"
"4154","z_my006rer","0.000735663134776274","TRUE"
"4155","z_my007rec","0.000460110829204951","FALSE"
"4156","z_my007rei","0.000447432077900723","FALSE"
"4157","z_my008re","1.3663410251949e-05","TRUE"
"4158","z_my009rer","0.000198428673178603","TRUE"
"4159","z_my010rer","2.00742735385346e-05","TRUE"
"4160","z_my011rer","9.07386732616075e-07","TRUE"
"4161","z_my012rer","8.06672693411565e-07","TRUE"
"4162","z_my013rec","1.16000268700327e-06","FALSE"
"4163","z_my013rei","1.06591851820876e-06","TRUE"
"4164","z_my014re","1.82223370541091e-05","TRUE"
"4165","z_my015rer","0.00295819408639653","TRUE"
"4166","z_my016rer","7.29340755877084e-06","TRUE"
"4167","z_my017rer","0.00640876400630878","TRUE"
"4168","z_my018rer","0.0036943683708862","TRUE"
"4169","z_mg001rer","6.40396287192181e-05","TRUE"
"4170","z_mg002rer","0.00857004862062327","TRUE"
"4171","z_mg003rer","0.0499544546596552","TRUE"
"4172","z_mg004rer","0.000136553023407056","TRUE"
"4173","z_mg005rer","0.000389991568450699","TRUE"
"4174","z_mg006rer","0.000140067255119153","TRUE"
"4175","z_mg007rer","0.00576810655555269","TRUE"
"4176","z_mg008rer","0.0002422899629543","TRUE"
"4177","z_mg009rer","1.35913918833275e-07","TRUE"
"4178","z_mg010rer","4.45714542828075e-08","TRUE"
"4179","z_mv001re","0.00335584521173842","TRUE"
"4180","z_mv002re","0.00213476685031182","TRUE"
"4181","z_mv003re","0.0123868085707278","TRUE"
"4182","z_mv004re","0.0533502686060549","TRUE"
"4183","z_mv005re","0.00102866930210161","TRUE"
"4184","z_mv006re","0.00348653152304709","TRUE"
"4185","z_mv007re","0.0280936558592525","TRUE"
"4186","z_mv008re","0.17648891964498","TRUE"
"4187","z_mv009re","0.315324832791016","TRUE"
"4188","z_mv010re","0.92783832256443","TRUE"
"4189","z_mv011re","0.308655196098821","TRUE"
"4190","z_mv012re","0.328021528635971","TRUE"
"4191","z_mv013re","2.5615268436338e-06","TRUE"
"4192","z_mv014re","9.44013453185113e-08","TRUE"
"4193","z_mv015re","9.50438961255853e-06","TRUE"
"4194","z_mv016re","2.3279052974885e-06","TRUE"
"4195","z_mv017re","2.65046630775395e-08","TRUE"
"4196","z_mv018re","1.97747855214478e-10","TRUE"
"4197","z_mv019re","0.00346801642154943","TRUE"
"4198","z_mv020re","0.000743473613196596","TRUE"
"4199","z_mv021re","0.00193368388941741","TRUE"
"4200","z_mv022re","0.000473631299410475","TRUE"
"4201","z_mv023re","0.000548883000057488","TRUE"
"4202","z_mv024re","0.000228519992815309","TRUE"
"4203","z_mv025re","0.711481876707114","TRUE"
"4204","z_mv027re","0.154350845709764","TRUE"
"4205","z_mv028re","0.0253774204936067","TRUE"
"4206","z_mv029re","0.0873785697476983","TRUE"
"4207","z_mv030re","0.106932969400539","TRUE"
"4208","z_mv031re","0.086902877661558","TRUE"
"4209","z_mv032re","0.0299039582176288","TRUE"
"4210","z_mv034re","0.967796748662321","TRUE"
"4211","z_mv035re","0.42494073783349","TRUE"
"4212","z_mv036re","0.610440594563672","TRUE"
"4213","z_mv037re","0.757977871176033","TRUE"
"4214","z_mv038re","0.620920168897697","TRUE"
"4215","z_mv039re","0.0634609789022542","TRUE"
"4216","z_mv041re","0.000887850768384917","TRUE"
"4217","z_mv042re","0.00430968597138488","TRUE"
"4218","z_mv043re","0.000277140584115379","TRUE"
"4219","z_mv044re","0.000993360736626308","TRUE"
"4220","z_mv045re","8.60920437293628e-05","TRUE"
"4221","z_mv046re","0.0437153210820605","TRUE"
"4222","z_mv048re","0.500216817920822","TRUE"
"4223","z_mv049re","0.453413702094851","TRUE"
"4224","z_mv050re","0.382269030328703","TRUE"
"4225","z_mv051re","0.469880250171711","TRUE"
"4226","z_mv052re","0.430478664875916","TRUE"
"4227","z_mv053rer","0.623961627842724","TRUE"
"4228","z_mv054rer","0.405202876062122","TRUE"
"4229","z_mv055re","1.49837605352297e-06","TRUE"
"4230","z_mv056re","2.86952386965532e-06","TRUE"
"4231","z_mv057re","0.0390898533521197","TRUE"
"4232","z_mv058re","0.0279821263561022","TRUE"
"4233","z_mv059re","2.45331691065338e-05","TRUE"
"4234","z_mv060re","7.28732396392146e-06","TRUE"
"4235","z_mv061re","7.35754643450385e-08","TRUE"
"4236","z_mv062re","0.0039407639757582","TRUE"
"4237","z_mv063re","0.0297738863687959","TRUE"
"4238","z_mv064re","1.45553470069178e-05","TRUE"
"4239","z_mv065re","0.000410383014793082","TRUE"
"4240","z_mv066re","2.2901579430424e-06","TRUE"
"4241","z_mv067re","2.3046251578452e-05","TRUE"
"4242","z_mv068re","0.041121630000664","TRUE"
"4243","z_mv069re","0.454134490642258","TRUE"
"4244","z_mv070re","0.00108181210387803","TRUE"
"4245","z_mv071re","0.00223280302409777","TRUE"
"4246","z_mv072re","0.000304005335833133","TRUE"
"4247","mv026re","0.123961930707278","TRUE"
"4248","mv033re","0.848936335659891","TRUE"
"4249","mv040re","0.103571375303167","TRUE"
"4250","mv047re","0.878520672545066","TRUE"
"4251","z_mz001rer","0.0400047123925793","TRUE"
"4252","z_mz002rer","1.23445794058353e-13","TRUE"
"4253","z_mz003rer","0.241480506658178","TRUE"
"4254","z_mz004rer","0.0226405697144051","TRUE"
"4255","z_mz005rer","1.6863789181373e-05","TRUE"
"4256","z_mz006rer","0.0278298312810134","TRUE"
"4257","z_mz007rer","0.015296982788722","TRUE"
"4258","z_mz008rer","0.0589639234466329","TRUE"
"4259","z_mz009rer","0.956226967325659","TRUE"
"4260","z_mz010rer","0.521294594926257","TRUE"
"4261","z_mz011rer","0.897704211303788","TRUE"
"4262","z_mz012rer","0.132350094840032","TRUE"
"4263","z_mz013rer","0.302844022090615","TRUE"
"4264","z_mz014rer","2.16871069778391e-06","TRUE"
"4265","z_mz015rer","0.809833968430223","TRUE"
"4266","z_mz016rer","0.358381127643637","TRUE"
"4267","z_mz017rer","8.95740233581542e-05","TRUE"
"4268","z_mz018rer","0.0623149371194519","TRUE"
"4269","z_mz019re","0.934698735908009","FALSE"
"4270","z_mz020re","0.0283139803735704","TRUE"
"4271","z_mz021re","0.618103668584193","FALSE"
"4272","z_mz022re","0.0399445640337291","TRUE"
"4273","z_mz023rer","0.316045055086114","FALSE"
"4274","z_mz024rer","0.270469548395505","FALSE"
"4275","z_ma001rer","0.0252630375166983","FALSE"
"4276","z_ma002rer","0.164533106996278","TRUE"
"4277","sf001re","0.0599561619072861","TRUE"
"4278","sf002re","0.943105378809379","TRUE"
"4279","sf003rec","0.677481922184667","FALSE"
"4280","sf004rec","0.81565185472804","TRUE"
"4281","sfu05rec","4.69546113538574e-06","FALSE"
"4282","sfu06rec","5.60974219395596e-07","FALSE"
"4283","sfu07red","0.425500054210613","TRUE"
"4284","sfu08red","1.63322822606864e-05","FALSE"
"4285","sfu09ree","4.97774909113354e-07","FALSE"
"4286","sfa10ree","3.73047387342809e-08","FALSE"
"4287","sfb10ree","0.302201703580782","FALSE"
"4288","sfu10ree","1.99922436747958e-07","FALSE"
"4289","sfu11ree","0.000112242324385311","FALSE"
"4290","sfu12red","5.88785864056834e-07","FALSE"
"4291","sfu13red","8.30642950089732e-06","FALSE"
"4292","sf014rec","0.00707244425432663","FALSE"
"4293","sf015rec","0.00134303696161805","FALSE"
"4294","sf016red","0.709590689356096","FALSE"
"4295","sf017ree","0.588610193842944","FALSE"
"4296","sf018red","0.0105340450244558","FALSE"
"4297","sf019red","0.74698054761699","FALSE"
"4298","sf020red","0.909166915903858","FALSE"
"4299","sf022re","0.90628420842847","TRUE"
"4300","sf023red","0.135276411631371","FALSE"
"4301","sf024rec","0.0105708410223848","TRUE"
"4302","sf026rec","0.110134038593798","FALSE"
"4303","sf027red","0.823735634335514","FALSE"
"4304","sfu28rec","0.0182435371492235","FALSE"
"4305","sfu29rec","6.51383286028284e-08","FALSE"
"4306","sfu30red","0.226597133543023","TRUE"
"4307","sfu31red","0.0667848375647722","FALSE"
"4308","sfu32ree","1.56295243992422e-07","FALSE"
"4309","sfa33ree","1.09993560741461e-05","FALSE"
"4310","sfb33ree","0.295090715379188","FALSE"
"4311","sfu33ree","0.0110093879150908","FALSE"
"4312","sfu34ree","0.246489315315759","FALSE"
"4313","sfu35red","0.00608396237996416","FALSE"
"4314","sfu36red","0.0156655876448175","FALSE"
"4315","sf037rec","0.528270474250349","FALSE"
"4316","sf038rec","0.026965057105491","FALSE"
"4317","sf039red","0.969052914687724","FALSE"
"4318","sf040ree","0.702647511346115","FALSE"
"4319","sf041red","0.953166654400077","FALSE"
"4320","sf042red","0.958932530075702","FALSE"
"4321","sf043red","0.962641238912399","FALSE"
"4322","sf045re","0.740730708394287","TRUE"
"4323","sf046rec","0.986632598157616","TRUE"
"4324","sf047ree","0.200539447395047","FALSE"
"4325","sf048red","0.161081384714869","TRUE"
"4326","sf050red","0.564323768134404","FALSE"
"4327","sf051ree","0.88846872844026","TRUE"
"4328","sfu52red","3.35013439854674e-08","FALSE"
"4329","sfu53red","6.25331778982716e-07","FALSE"
